Time,Conductivity,Temperature,Pressure,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
1/24/2022 7:41:25,30.38379669,3.907745361,19.58124924,9.448749542,9.371697426,32.51343155,1463.189941,50882.375,25.86170329
1/24/2022 7:41:25,30.38779259,3.912841797,19.46757507,9.335075378,9.258950233,32.51314926,1463.209106,50880.76953,25.86045131
1/24/2022 7:41:25,30.38431931,3.912780762,19.41483688,9.282337189,9.206642151,32.50913239,1463.202881,50875.05469,25.8570164
1/24/2022 7:41:25,30.38752365,3.912536621,19.38343048,9.250930786,9.175492287,32.51318359,1463.206543,50880.81641,25.86011478
1/24/2022 7:41:25,30.39280128,3.914886475,19.31065941,9.178159714,9.1033144,32.51712799,1463.220215,50885.82813,25.86268228
1/24/2022 7:41:25,30.38365936,3.915893555,19.20272446,9.070224762,8.996259689,32.50537491,1463.207642,50868.88672,25.85273352
1/24/2022 7:41:25,30.39120865,3.915008545,19.09479141,8.962291718,8.889206886,32.5152359,1463.214722,50882.96484,25.86015626
1/24/2022 7:41:26,30.37810326,3.910552979,19.03409576,8.901596069,8.829006195,32.50419235,1463.18103,50868.27344,25.85152412
1/24/2022 7:41:26,30.37685585,3.911376953,19.03885269,8.906352997,8.833724022,32.5018959,1463.181519,50864.84375,25.84964009
1/24/2022 7:41:26,30.37732887,3.909545898,19.01502419,8.88252449,8.810090065,32.50429153,1463.176514,50868.60938,25.85161174
1/24/2022 7:41:26,30.37711716,3.907867432,18.9391861,8.806686401,8.734870911,32.50574493,1463.170044,50870.98828,25.85257601
1/24/2022 7:41:26,30.37230301,3.904266357,18.84807587,8.715576172,8.644503593,32.50367355,1463.150879,50868.78516,25.85085271
1/24/2022 7:41:26,30.37812614,3.901733398,18.75091553,8.618415833,8.548134804,32.51313782,1463.150879,50882.66406,25.85817066
1/24/2022 7:41:26,30.38116646,3.904968262,18.63686752,8.504367828,8.435017586,32.51357651,1463.162964,50882.49219,25.8576717
1/24/2022 7:41:26,30.38675499,3.914978027,18.57418251,8.441682816,8.372843742,32.51026917,1463.199707,50875.55859,25.8537749
1/24/2022 7:41:26,30.38889694,3.912109375,18.57128906,8.438789368,8.369973183,32.5156517,1463.19458,50883.8125,25.85832072
1/24/2022 7:41:27,30.39572716,3.912597656,18.55861664,8.426116943,8.357404709,32.52325821,1463.206299,50894.44922,25.86426267
1/24/2022 7:41:27,30.38822746,3.91784668,18.49624634,8.363746643,8.295542717,32.50919342,1463.209229,50873.35156,25.85227576
1/24/2022 7:41:27,30.38442993,3.915557861,18.39748383,8.264984131,8.19758606,32.5070343,1463.19519,50870.72266,25.85031972
1/24/2022 7:41:27,30.37857056,3.910339355,18.31248093,8.179981232,8.113275528,32.50532913,1463.169678,50869.39844,25.84907386
1/24/2022 7:41:27,30.37654495,3.908813477,18.29774094,8.165241241,8.098655701,32.50445175,1463.161987,50868.49609,25.84845558
1/24/2022 7:41:27,30.37560654,3.909515381,18.30356598,8.171066284,8.104434013,32.50264359,1463.162476,50865.77734,25.8469767
1/24/2022 7:41:27,30.38220406,3.910614014,18.25289154,8.120391846,8.054172516,32.50939178,1463.175049,50875.03516,25.85199911
1/24/2022 7:41:27,30.38414383,3.912506104,18.17668533,8.044185638,7.978587627,32.50984573,1463.182373,50875.21094,25.85181963
1/24/2022 7:41:28,30.38158226,3.910614014,18.0771637,7.944664001,7.879877567,32.50874329,1463.171387,50873.99609,25.85066153
1/24/2022 7:41:28,30.38057709,3.91293335,17.9679184,7.835418701,7.771522999,32.50530624,1463.174805,50868.53906,25.84719184
1/24/2022 7:41:28,30.38205338,3.912353516,17.85394287,7.721443176,7.658477306,32.50769043,1463.173706,50871.95703,25.84861109
1/24/2022 7:41:28,30.38123512,3.911560059,17.79118729,7.658687592,7.596233368,32.50754166,1463.169067,50871.875,25.84827644
1/24/2022 7:41:28,30.38229942,3.912139893,17.75916481,7.626665115,7.564471722,32.50824356,1463.171875,50872.71875,25.84862844
1/24/2022 7:41:28,30.38264275,3.91305542,17.68532944,7.552829742,7.491238594,32.50777817,1463.17395,50871.80078,25.84782398
1/24/2022 7:41:28,30.37912369,3.91229248,17.58885956,7.456359863,7.395555496,32.50441742,1463.165039,50867.14844,25.84477449
1/24/2022 7:41:28,30.38357925,3.910552979,17.49016953,7.35766983,7.297670364,32.51147461,1463.165161,50877.44141,25.85009403
1/24/2022 7:41:29,30.38413239,3.915405273,17.40364265,7.27114296,7.211848736,32.50734711,1463.178711,50870.47266,25.84593515
1/24/2022 7:41:29,30.38350105,3.9140625,17.37468338,7.242183685,7.183125973,32.50794983,1463.173462,50871.60547,25.84640962
1/24/2022 7:41:29,30.38146973,3.913146973,17.38004494,7.247545242,7.188443661,32.50645447,1463.167603,50869.68359,25.84533462
1/24/2022 7:41:29,30.38039207,3.911743164,17.35957527,7.227075577,7.168140888,32.50658417,1463.161621,50870.16406,25.84547854
1/24/2022 7:41:29,30.3785305,3.907775879,17.28962708,7.15712738,7.098762989,32.50836563,1463.14624,50873.50781,25.84695372
1/24/2022 7:41:29,30.38061142,3.906646729,17.19346809,7.060968399,7.003388405,32.51200867,1463.144531,50878.82813,25.84951076
1/24/2022 7:41:29,30.37320518,3.907501221,17.07651329,6.944013596,6.887387276,32.50244141,1463.134033,50865.03516,25.84127253
1/24/2022 7:41:29,30.36795425,3.899658203,16.95022202,6.817722321,6.762125969,32.5041008,1463.101074,50869.00391,25.84276316
1/24/2022 7:41:30,30.36997223,3.899139404,16.83999062,6.707490921,6.652793407,32.50706482,1463.10083,50873.23047,25.84465506
1/24/2022 7:41:30,30.37059593,3.899841309,16.7929039,6.660404205,6.606090546,32.50711823,1463.103027,50873.125,25.84440914
1/24/2022 7:41:30,30.37612152,3.901153564,16.70844078,6.575941086,6.522316456,32.5124054,1463.113892,50880.25,25.84809128
1/24/2022 7:41:30,30.37538528,3.90625,16.5858326,6.453332901,6.400707722,32.50652695,1463.125977,50870.72266,25.84234799
1/24/2022 7:41:30,30.37578964,3.905914307,16.45227814,6.319778442,6.268242359,32.50741196,1463.123535,50871.94141,25.84245971
1/24/2022 7:41:30,30.37436676,3.905426025,16.36521339,6.232713699,6.181887627,32.5062561,1463.118408,50870.35938,25.84118073
1/24/2022 7:41:30,30.37281227,3.904785156,16.36147308,6.228973389,6.178177834,32.50505447,1463.114136,50868.79688,25.8402699
1/24/2022 7:41:30,30.3708477,3.902618408,16.39422226,6.261722565,6.210659981,32.50487137,1463.105469,50869.02734,25.84048789
1/24/2022 7:41:31,30.36979103,3.900970459,16.3966713,6.2641716,6.213088989,32.50525665,1463.098999,50869.94141,25.84096574
1/24/2022 7:41:31,30.36958885,3.900482178,16.37742233,6.244922638,6.193997383,32.50551987,1463.096924,50870.39844,25.84113242
1/24/2022 7:41:31,30.3695488,3.900360107,16.34326172,6.210762024,6.160115242,32.50561142,1463.095947,50870.53125,25.84105729
1/24/2022 7:41:31,30.37036514,3.9012146,16.3021431,6.169643402,6.119331837,32.50574112,1463.099121,50870.50391,25.84088515
1/24/2022 7:41:31,30.37011147,3.899261475,16.24152756,6.109027863,6.059210777,32.50741577,1463.092041,50873.26172,25.84212299
1/24/2022 7:41:31,30.36911583,3.89956665,16.19322395,6.060724258,6.011301041,32.50595856,1463.090698,50871.09375,25.84070856
1/24/2022 7:41:31,30.36849213,3.899963379,16.20654488,6.074045181,6.024513245,32.50482559,1463.091187,50869.41016,25.83983137
1/24/2022 7:41:31,30.36967468,3.900390625,16.20372963,6.071229935,6.021720886,32.50579453,1463.094238,50870.6875,25.84054728
1/24/2022 7:41:32,30.3682766,3.900024414,16.13599205,6.003492355,5.954535484,32.50453949,1463.089844,50868.94922,25.83926791
1/24/2022 7:41:32,30.36909866,3.899505615,16.02898788,5.89648819,5.848403931,32.50608444,1463.087891,50871.16797,25.84004638
1/24/2022 7:41:32,30.36725616,3.898040771,15.89558315,5.763083458,5.716087341,32.50543213,1463.078735,50870.46875,25.83904576
1/24/2022 7:41:32,30.36745644,3.907653809,15.8161602,5.683660507,5.637311935,32.49614334,1463.105957,50855.16016,25.83035416
1/24/2022 7:41:32,30.36540604,3.895782471,15.77397633,5.641476631,5.595471859,32.50555038,1463.067627,50871.04297,25.83879006
1/24/2022 7:41:32,30.36927223,3.903656006,15.69050217,5.558002472,5.512678623,32.50233841,1463.095093,50864.70313,25.83508117
1/24/2022 7:41:32,30.37012291,3.902587891,15.58776665,5.455266953,5.410780907,32.5044632,1463.091553,50867.86719,25.83639405
1/24/2022 7:41:32,30.39746284,3.914611816,15.45253468,5.320034981,5.276651859,32.52492523,1463.16626,50894.08594,25.85086529
1/24/2022 7:41:33,30.39007568,3.92565918,15.30209255,5.169592857,5.127436161,32.50527191,1463.184937,50863.74609,25.83345809
1/24/2022 7:41:33,30.37698746,3.903320313,15.1439991,5.011499405,4.970632076,32.51208878,1463.09729,50878.17578,25.84031149
1/24/2022 7:41:33,30.37072563,3.905212402,14.99723244,4.864732742,4.825062275,32.50286484,1463.09082,50864.60938,25.83210591
1/24/2022 7:41:33,30.35961342,3.887664795,14.87148285,4.738983154,4.700338364,32.50724411,1463.02063,50874.55078,25.83670229
1/24/2022 7:41:33,30.36540413,3.894561768,14.79320717,4.660707474,4.622700691,32.50727463,1463.048462,50873.02344,25.83569191
1/24/2022 7:41:33,30.36689377,3.898834229,14.78175068,4.649250984,4.611337662,32.50479507,1463.063232,50868.56641,25.83325201
1/24/2022 7:41:33,30.36470604,3.895843506,14.73941422,4.60691452,4.569346428,32.50519943,1463.050171,50869.76953,25.83366563
1/24/2022 7:41:34,30.37060547,3.896057129,14.67734528,4.544845581,4.50778389,32.51200485,1463.058838,50879.30469,25.83876677
1/24/2022 7:41:34,30.36540794,3.900146484,14.58730221,4.454802513,4.418475151,32.50183105,1463.061646,50863.94141,25.82985794
1/24/2022 7:41:34,30.36367416,3.895019531,14.54266357,4.410163879,4.374200344,32.50489807,1463.043335,50869.38281,25.8325855
1/24/2022 7:41:34,30.36348915,3.894805908,14.56920624,4.436706543,4.400526524,32.50488281,1463.042847,50869.41797,25.83271823
1/24/2022 7:41:34,30.36034966,3.894073486,14.62105465,4.488554955,4.451951981,32.50186539,1463.036621,50865.34766,25.83063208
1/24/2022 7:41:34,30.36006165,3.892456055,14.65417099,4.521671295,4.484798431,32.50312042,1463.032104,50867.50391,25.83194188
1/24/2022 7:41:34,30.36119652,3.892303467,14.64003086,4.507531166,4.470773697,32.50462341,1463.033081,50869.65234,25.83308584
1/24/2022 7:41:34,30.36237907,3.891418457,14.58431816,4.451818466,4.415515423,32.5069313,1463.031494,50873.07813,25.83474644
1/24/2022 7:41:34,30.36141968,3.89163208,14.50313854,4.370638847,4.334997654,32.50562286,1463.029297,50871.12109,25.83330539
1/24/2022 7:41:35,30.36224937,3.892181396,14.39100361,4.258503914,4.223777294,32.50612259,1463.030518,50871.61719,25.83312502
1/24/2022 7:41:35,30.36149406,3.893005371,14.26386833,4.131368637,4.097678661,32.50446701,1463.029663,50869.00781,25.83113377
1/24/2022 7:41:35,30.36037064,3.889221191,14.14966393,4.01716423,3.984405518,32.50696182,1463.015259,50873.28906,25.83295034
1/24/2022 7:41:35,30.36002922,3.889465332,14.11314011,3.980640411,3.948179483,32.50633621,1463.014771,50872.32031,25.83225828
1/24/2022 7:41:35,30.36101151,3.890319824,14.06812477,3.935625076,3.903531313,32.50667191,1463.017944,50872.57422,25.83223188
1/24/2022 7:41:35,30.36115265,3.892059326,13.97380161,3.841301918,3.809977293,32.5051651,1463.021973,50869.97656,25.83042372
1/24/2022 7:41:35,30.36136055,3.89175415,13.85776138,3.725261688,3.694883347,32.50577164,1463.019653,50870.82422,25.83039284
1/24/2022 7:41:35,30.35795593,3.883422852,13.72918701,3.596687317,3.567357302,32.5100975,1462.988037,50878.68359,25.8340387
1/24/2022 7:41:36,30.35595131,3.88571167,13.62812233,3.495622635,3.467116833,32.50549316,1462.98999,50871.59375,25.8296824
1/24/2022 7:41:36,30.353508,3.88482666,13.60153484,3.469035149,3.440746307,32.50350189,1462.983521,50868.94141,25.82806001
1/24/2022 7:41:36,30.34902573,3.882354736,13.62677002,3.494270325,3.46577549,32.50064087,1462.969727,50865.45313,25.82614189
1/24/2022 7:41:36,30.34472275,3.874481201,13.61562157,3.483121872,3.454718113,32.50337982,1462.939697,50871.06641,25.82902967
1/24/2022 7:41:36,30.33360863,3.859039307,13.55051041,3.418010712,3.390137911,32.50561905,1462.876831,50877.58984,25.83199751
1/24/2022 7:41:36,30.33202362,3.85760498,13.46933651,3.336836815,3.309625864,32.50521469,1462.869019,50877.26953,25.83143447
1/24/2022 7:41:36,30.34233856,3.856842041,13.37561989,3.243120193,3.216673613,32.5182457,1462.881104,50895.81641,25.84143442
1/24/2022 7:41:37,30.34631348,3.879516602,13.27670479,3.144205093,3.118565083,32.50042725,1462.95166,50865.53125,25.82460884
1/24/2022 7:41:37,30.33502388,3.868103027,13.15654278,3.024043083,2.999382973,32.49847412,1462.899292,50865.19531,25.82359636
1/24/2022 7:41:37,30.35398483,3.875396729,13.08544731,2.952947617,2.928867102,32.51371384,1462.948486,50885.10156,25.83467989
1/24/2022 7:41:37,30.34816933,3.880645752,13.0590868,2.926587105,2.902721643,32.50161743,1462.954468,50866.80469,25.82442811
1/24/2022 7:41:37,30.34447289,3.875183105,12.99113846,2.858638763,2.835327387,32.50270844,1462.931763,50869.50391,25.82550619
1/24/2022 7:41:37,30.33627892,3.867980957,12.89405727,2.761557579,2.739037991,32.50022125,1462.896729,50867.49609,25.82376966
1/24/2022 7:41:37,30.32720184,3.864685059,12.79384613,2.661346436,2.639643908,32.49280167,1462.871582,50857.64453,25.81771765
1/24/2022 7:41:37,30.3312645,3.864593506,12.71817493,2.58567524,2.564589739,32.49774551,1462.876465,50864.60938,25.82130465
1/24/2022 7:41:37,30.32551193,3.86605835,12.70718575,2.57468605,2.553690195,32.48947525,1462.871704,50852.57422,25.81453389
1/24/2022 7:41:38,30.3076725,3.854156494,12.68081856,2.548318863,2.527538061,32.48019409,1462.809326,50842.03906,25.80817606
1/24/2022 7:41:38,30.30621147,3.834991455,12.58994007,2.457440376,2.437400579,32.49758911,1462.749512,50870.82422,25.82343191
1/24/2022 7:41:38,30.30564499,3.826782227,12.49935913,2.366859436,2.347558498,32.50514221,1462.723389,50883.26953,25.8298053
1/24/2022 7:41:38,30.31212044,3.835205078,12.37865257,2.246152878,2.227836132,32.50449371,1462.755859,50880.39453,25.82791499
1/24/2022 7:41:38,30.29730988,3.825164795,12.23953056,2.107030869,2.089848757,32.49700546,1462.70166,50871.91406,25.822272
1/24/2022 7:41:38,30.29926682,3.821075439,12.13388538,2.001385689,1.985064983,32.5034523,1462.691162,50881.87109,25.82729862
1/24/2022 7:41:38,30.31347466,3.830810547,12.07886124,1.946361542,1.93048954,32.51063156,1462.740479,50889.83984,25.83181708
1/24/2022 7:41:38,30.3088913,3.835601807,11.96993828,1.837438583,1.82245481,32.50048447,1462.745728,50874.33203,25.82277501
1/24/2022 7:41:39,30.31055069,3.832214355,11.87913227,1.746632576,1.732389331,32.50587463,1462.736938,50882.64063,25.82696344
1/24/2022 7:41:39,30.32269287,3.837554932,11.76370239,1.631202698,1.617900729,32.51500702,1462.769409,50894.3125,25.83317424
1/24/2022 7:41:39,30.32278252,3.860168457,11.71845818,1.585958481,1.573025465,32.49262238,1462.834961,50857.59375,25.81297902
1/24/2022 7:41:39,30.31758308,3.851135254,11.72038651,1.58788681,1.574938059,32.49544907,1462.800537,50863.58984,25.81610698
1/24/2022 7:41:39,30.31970978,3.847137451,11.67307186,1.540572166,1.528009295,32.5019722,1462.791504,50873.67188,25.82145928
1/24/2022 7:41:39,30.322649,3.847015381,11.61536121,1.482861519,1.470769286,32.50561142,1462.794678,50878.80469,25.82409576
1/24/2022 7:41:39,30.32819939,3.862091064,11.50560188,1.373102188,1.361904979,32.49723816,1462.845581,50863.54688,25.81546901
1/24/2022 7:41:39,30.32822609,3.855163574,11.39889526,1.266395569,1.256068468,32.50421906,1462.823608,50874.87891,25.82119032
1/24/2022 7:41:40,30.32981873,3.854522705,11.31626797,1.183768272,1.174114943,32.50678253,1462.822754,50878.58984,25.8229045
1/24/2022 7:41:40,30.33262634,3.856750488,11.28615379,1.153654099,1.14424634,32.50790787,1462.833252,50879.67188,25.82344395
1/24/2022 7:41:40,30.33339119,3.859008789,11.2467947,1.114295006,1.105208278,32.5065918,1462.840576,50877.27344,25.82199521
1/24/2022 7:41:40,30.33489799,3.861480713,11.18014431,1.047644615,1.039101362,32.50595474,1462.848877,50875.77344,25.82093821
1/24/2022 7:41:40,30.33482742,3.862884521,11.08115673,0.948657036,0.940921009,32.50452423,1462.851318,50873.36719,25.8192018
1/24/2022 7:41:40,30.34363365,3.870361328,10.9711647,0.838665009,0.831825972,32.50756836,1462.884888,50875.94922,25.82038673
1/24/2022 7:41:40,30.34724045,3.87991333,10.90397453,0.771474838,0.765183687,32.50236511,1462.917236,50866.4375,25.81501094
1/24/2022 7:41:40,30.33752441,3.879394531,10.8735733,0.741073608,0.735030353,32.49139404,1462.900391,50850.99219,25.806193
1/24/2022 7:41:41,30.34684372,3.879425049,10.7777853,0.645285606,0.64002347,32.50244904,1462.913208,50866.56641,25.8145345
1/24/2022 7:41:41,30.34086227,3.872619629,10.6819334,0.549433708,0.544953227,32.50218582,1462.88269,50867.625,25.81453424
1/24/2022 7:41:41,30.34226799,3.8800354,10.56238747,0.429887772,0.426382154,32.49653625,1462.904663,50857.90234,25.80876499
1/24/2022 7:41:41,30.34081268,3.874420166,10.45995998,0.327460289,0.324789941,32.50045013,1462.884521,50864.60547,25.81194125
1/24/2022 7:41:41,30.34477234,3.873046875,10.36900043,0.23650074,0.234572142,32.50655746,1462.885132,50873.48047,25.81650591
1/24/2022 7:41:41,30.34266281,3.875549316,10.34355068,0.211050987,0.209329933,32.50157928,1462.888672,50865.86719,25.81218561
1/24/2022 7:41:41,30.33502388,3.880371094,10.31864548,0.186145782,0.184627816,32.48774338,1462.890869,50845.21875,25.80059872
1/24/2022 7:41:42,30.09293175,3.878540039,10.26224327,0.129743576,0.128685549,32.20304871,1462.515747,50442.39453,25.57408864
1/24/2022 7:41:42,6.487077236,3.849639893,10.18183041,0.049330711,0.048928436,6.100478172,1428.898315,10883.84375,4.852714498
1/24/2022 7:41:42,1.162158012,3.75088501,10.15415859,0.021658897,0.021482276,0.989485323,1421.797363,1956.027466,0.771500504
1/24/2022 7:41:42,0.875830829,3.640625,10.14531136,0.012811661,0.012707186,0.738265395,1420.957397,1479.354126,0.5693684
1/24/2022 7:41:42,0.532507956,3.512176514,10.14470863,0.012208939,0.012109378,0.440915436,1419.969116,903.1948242,0.329369681
1/24/2022 7:41:42,-0.003952827,3.389404297,10.13945389,0.006954193,0.006897484,0,1418.810181,-6.731222153,-0.027820997
1/24/2022 7:41:42,-0.004937431,3.269165039,10.14260101,0.010101318,0.010018945,0,1418.249634,-8.440903664,-0.029072309
1/24/2022 7:41:42,-0.003990096,3.166656494,10.14086056,0.008360863,0.008292682,0,1417.770386,-6.844273567,-0.030347973
1/24/2022 7:41:42,-0.000657454,3.080444336,10.13009453,-0.002405167,-0.002385553,0,1417.366333,-1.130934834,
1/24/2022 7:41:43,-0.003878288,2.989624023,10.14234066,0.009840965,0.009760715,0,1416.940186,-6.691297531,-0.032935482
1/24/2022 7:41:43,-0.004384461,2.895141602,10.13860893,0.006109238,0.006059419,0,1416.495605,-7.588234425,-0.034550654
1/24/2022 7:41:43,-0.004058512,2.789154053,10.141078,0.0085783,0.008508347,0,1415.995728,-7.048806667,-0.036505371
1/24/2022 7:41:43,-0.004732449,2.707611084,10.14002419,0.00752449,0.00746313,0,1415.610352,-8.241591454,-0.038151055
1/24/2022 7:41:43,-0.004306661,2.620483398,10.13912106,0.006621361,0.006567365,0,1415.197754,-7.521879673,-0.040030817
1/24/2022 7:41:43,-0.003965339,2.550048828,10.14035988,0.007860184,0.007796086,0,1414.863525,-6.942047119,-0.04163332
1/24/2022 7:41:43,-0.004586409,2.492584229,10.1413765,0.008876801,0.008804413,0,1414.590576,-8.044800758,-0.043002249
1/24/2022 7:41:43,-0.004182423,2.437744141,10.14031982,0.007820129,0.007756358,0,1414.32959,-7.349693298,-0.044370463
1/24/2022 7:41:44,-0.005139329,2.393615723,10.14042091,0.007921219,0.007856623,0,1414.119385,-9.044640541,-0.04550338
1/24/2022 7:41:44,-0.004636188,2.343780518,10.13920212,0.006702423,0.006647767,0,1413.881836,-8.172860146,-0.046828896
1/24/2022 7:41:44,-0.004598918,2.298919678,10.13846016,0.005960464,0.005911859,0,1413.667603,-8.119425774,-0.048056144
1/24/2022 7:41:44,-0.004039878,2.214385986,10.13733864,0.004838943,0.004799483,0,1413.263428,-7.152823448,-0.050459726
1/24/2022 7:41:44,-0.004315809,2.121765137,10.13865089,0.006151199,0.006101038,0,1412.819702,-7.665384769,-0.053219452
1/24/2022 7:41:44,-0.004639276,2.040771484,10.13782597,0.005326271,0.005282837,0,1412.430908,-8.262602806,-0.055762004
1/24/2022 7:41:44,-0.004061597,1.951049805,10.14029121,0.007791519,0.007727982,0,1411.999268,-7.255895138,-0.058692011
1/24/2022 7:41:45,-0.004831695,1.862060547,10.1432848,0.010785103,0.010697153,0,1411.570313,-8.657938004,-0.061731114
1/24/2022 7:41:45,-0.003884269,1.78692627,10.13795853,0.005458832,0.005414316,0,1411.20752,-6.978185177,-0.064442052
1/24/2022 7:41:45,-0.00419204,1.723358154,10.13981724,0.007317543,0.007257871,0,1410.900024,-7.54756546,-0.06677938
1/24/2022 7:41:45,-0.004682582,1.670623779,10.13867855,0.006178856,0.006128469,0,1410.644531,-8.446081161,-0.068784576
1/24/2022 7:41:45,-0.004704196,1.621704102,10.13922882,0.006729126,0.006674252,0,1410.407227,-8.499389648,-0.07067949
1/24/2022 7:41:45,-0.004266579,1.57321167,10.13970947,0.007209778,0.007150984,0,1410.171875,-7.72163868,-0.072598941
1/24/2022 7:41:45,-0.004620641,1.522583008,10.14125252,0.008752823,0.008681446,0,1409.925781,-8.377079964,-0.074641083
1/24/2022 7:41:45,-0.004428075,1.488800049,10.14051437,0.008014679,0.007949322,0,1409.761353,-8.037365913,-0.076037318
1/24/2022 7:41:45,-0.004900161,1.449859619,10.13869572,0.006196022,0.006145495,0,1409.571777,-8.906269073,-0.077676129
1/24/2022 7:41:46,-0.005223023,1.389312744,10.14238071,0.00988102,0.009800442,0,1409.276611,-9.513080597,-0.08024374
1/24/2022 7:41:46,-0.004741692,1.346740723,10.14148235,0.008982658,0.008909407,0,1409.068726,-8.649206161,-0.082104823
1/24/2022 7:41:46,-0.005260292,1.318664551,10.14272499,0.010225296,0.010141912,0,1408.931641,-9.604567528,-0.083340226
1/24/2022 7:41:46,-0.004291288,1.315032959,10.17958641,0.047086716,0.046702739,0,1408.914429,-7.836291313,-0.08331609
1/24/2022 7:41:46,-0.004412571,1.309020996,10.19060993,0.058110237,0.057636365,0,1408.885254,-8.059457779,-0.083528576
1/24/2022 7:41:46,-0.004527464,1.305633545,10.18374252,0.051242828,0.050824959,0,1408.86853,-8.270282745,-0.083714485
1/24/2022 7:41:46,-0.004757157,1.265106201,10.16150475,0.029005051,0.028768523,0,1408.670044,-8.702166557,-0.085652281
1/24/2022 7:41:46,-0.004098867,1.173553467,10.14485168,0.01235199,0.012251263,0,1408.221436,-7.522030354,-0.089966297
1/24/2022 7:41:47,-0.004468475,1.134796143,10.14134502,0.008845329,0.008773198,0,1408.031128,-8.211473465,-0.091818917
1/24/2022 7:41:47,-0.005493391,1.088531494,10.14342308,0.010923386,0.010834308,0,1407.803955,-10.11132526,-0.094033275
1/24/2022 7:41:47,-0.004042963,1.040527344,10.14106846,0.008568764,0.008498888,0,1407.567993,-7.454195023,-0.096393392
1/24/2022 7:41:47,-0.004636188,0.986968994,10.13894367,0.006443977,0.006391429,0,1407.304443,-8.56410408,-0.09907189
1/24/2022 7:41:47,-0.003881326,0.92880249,10.13903809,0.006538391,0.006485072,0,1407.017822,-7.184444904,-0.102025971
1/24/2022 7:41:47,-0.005219987,0.879364014,10.13820934,0.005709648,0.005663088,0,1406.773804,-9.679263115,-0.104588327
1/24/2022 7:41:47,-0.004803904,0.819091797,10.14044476,0.007945061,0.007880271,0,1406.476074,-8.92678833,-0.107754241
1/24/2022 7:41:47,-0.004757157,0.761352539,10.13648129,0.00398159,0.003949122,0,1406.19043,-8.858075142,-0.110878338
1/24/2022 7:41:48,-0.004756137,0.706176758,10.14009857,0.007598877,0.00753691,0,1405.917114,-8.873588562,-0.113881561
1/24/2022 7:41:48,-0.004756137,0.706176758,10.14009857,0.007598877,0.00753691,0,1405.917114,-8.873588562,-0.113881561
1/24/2022 7:41:48,-0.004602003,0.706176758,10.14009857,0.007598877,0.00753691,0,1405.917114,-8.586019516,-0.113881561
1/24/2022 7:41:48,-0.004365826,0.575683594,10.14014339,0.0076437,0.007581368,0,1405.269287,-8.18343544,-0.121242953
1/24/2022 7:41:48,-0.004449841,0.566101074,10.13694,0.004440308,0.004404098,0,1405.22168,-8.343775749,-0.121811738
1/24/2022 7:41:48,-0.00420128,0.565246582,10.13366508,0.00116539,0.001155887,0,1405.217285,-7.877949238,-0.121877682
1/24/2022 7:41:48,-0.003157727,0.560699463,10.1325407,4.10E-05,4.07E-05,0,1405.194702,-5.922115326,-0.122146223
1/24/2022 7:41:48,-0.00331312,0.549499512,10.13232517,-0.000174522,-0.000173099,0,1405.139038,-6.216038704,
1/24/2022 7:41:49,-0.005372103,0.546813965,10.13264561,0.000145912,0.000144722,0,1405.12561,-10.08004856,-0.122950624
1/24/2022 7:41:49,-0.00555845,0.537780762,10.13815594,0.005656242,0.005610117,0,1405.080811,-10.43308258,-0.123448199
1/24/2022 7:41:49,-0.004421696,0.507415771,10.13350296,0.001003265,0.000995084,0,1404.929565,-8.308465004,-0.125248931
1/24/2022 7:41:49,-0.004856678,0.440948486,10.12556553,-0.006934166,-0.00687762,0,1404.598145,-9.147625923,
1/24/2022 7:41:49,-0.003687979,0.385559082,10.12970448,-0.002795219,-0.002772425,0,1404.321899,-6.960234642,
1/24/2022 7:41:49,-0.004008731,0.35269165,10.13071632,-0.001783371,-0.001768828,0,1404.157715,-7.574555874,
1/24/2022 7:41:49,-0.005415719,0.330688477,10.12987995,-0.002619743,-0.00259838,0,1404.047729,-10.2412138,
1/24/2022 7:41:50,-0.004583368,0.3175354,10.12958717,-0.002912521,-0.002888771,0,1403.981934,-8.671343803,
1/24/2022 7:41:50,-0.004089472,0.324035645,10.12861061,-0.003889084,-0.00385737,0,1404.014404,-7.735117435,
1/24/2022 7:41:50,-0.003837055,0.343231201,10.12724686,-0.005252838,-0.005210003,0,1404.110229,-7.25264883,
1/24/2022 7:41:50,-0.004937431,0.321746826,10.12779045,-0.004709244,-0.004670841,0,1404.00293,-9.339777946,
1/24/2022 7:41:50,-0.005822511,0.281341553,10.13048077,-0.002018929,-0.002002465,0,1403.800781,-11.0301218,
1/24/2022 7:41:50,-0.004518071,0.203674316,10.12864876,-0.003850937,-0.003819534,0,1403.411743,-8.583122253,
1/24/2022 7:41:50,-0.003903121,0.085693359,10.12682915,-0.005670547,-0.005624306,0,1402.819092,-7.446760178,
1/24/2022 7:41:50,-0.004598918,-0.012451172,10.12768269,-0.004817009,-0.004777728,0,1402.325073,-8.805765152,
1/24/2022 7:41:50,-0.004278997,-0.08883667,10.12845993,-0.004039764,-0.004006821,0,1401.939819,-8.216150284,
1/24/2022 7:41:51,-0.003959029,-0.130126953,10.13046169,-0.002038002,-0.002021383,0,1401.731323,-7.613303661,
1/24/2022 7:41:51,-0.004008731,-0.159118652,10.12848282,-0.004016876,-0.00398412,0,1401.584595,-7.71709919,
